stock_id,roc_year,roc_month,announce_date,source,url,chunks,verdict,note
4160,109,1,2020-02-10,m_txt,,[],reject,4160訊聯基因109/1：完整dump的text為DATE 2020-02-10、TITLE含0.31億元與年減12.34%，但source=m_txt、chunks=[]、URL=NONE，沒有模型實際讀過的可核對來源。searches後段反覆回搜自己先提出的完整標題（如「創源1月營收0.31億元年減12.34%」），形成自我驗證訊號；而且標題使用創源，非本筆DB名稱訊聯基因，雖可能是歷史名稱線索，仍無本筆獨立佐證。DB的109/1及鄰月沒有可用獨立資料，MOPS即時查詢與mops_baseline.csv也沒有4160本筆，故證據不足而拒絕。
4167,109,1,,,,[],reject,4167松瑞藥109/1：完整dump的40條searches涵蓋股號、展旺與松瑞藥及多種日期／營收查詢，但text明確為DATE: NONE，chunks、extracted、url_check與report_if_approved全部為空；因此沒有可核對的日期、標題或實際來源。DB中109/1及109/2–4沒有獨立成功資料，MOPS即時查詢與mops_baseline.csv也沒有4167本筆；109/6以後的鄰月資料只能說明公司後續有正常營收紀錄，不能補成本月證據。worker已正常完成搜尋且recommend=review，非retry條件，故證據不足而拒絕。
4402,109,1,2020-02-10,m_txt,,[],reject,4402郡都開發109/1：dump的text雖給出2020-02-10及「福大1月營收0.10億元年減39.74%」並含金額／年增率，但source=m_txt、chunks=[]、URL=NONE，沒有可追溯的模型讀取來源；searches先自行形成完整標題，後續再以該完整標題與猜測的cnyes URL回搜，屬自我驗證訊號。標題名稱「福大」也不同於本筆DB名稱「郡都開發」；DB同年度109/1–4無獨立成功列、109/5–6為failed，查不到同年度改名佐證，MOPS即時查詢及mops_baseline.csv亦無4402本筆。故日期與內容證據不足而拒絕。
4543,109,1,2020-02-10,m_txt,,[],reject,4543萬在109/1：完整dump的text為DATE 2020-02-10、TITLE稱「萬在1月營收0.58億元年減32.3% 1—1月達0.58億元」，但source=m_txt、chunks=[]、URL=NONE，沒有可追溯的實際來源。searches在前段提出候選標題後，多次以同一完整標題、數字與猜測URL反覆回搜，且中途混入完全無關的「鎰勝:代大陸子公司公告春節復工情形」標題，構成明確污染／自我驗證訊號。DB的109/2 codex列（0.61億元、1–2月1.19億元）與本筆金額僅提供四捨五入層級的弱相容性，不能替代本筆來源；109/3、109/4鄰月日期雖正常，MOPS即時與mops_baseline.csv也無4543本筆。證據不足，故拒絕。
4582,109,1,,,,[],reject,4582聚恆-創109/1：完整dump執行16次搜尋，涵蓋股號、聚恆、聚恆科技及109/01與2020/01營收查詢，但text明確為DATE: NONE，chunks、extracted、url_check與report_if_approved皆為空，沒有可核對的日期、標題或來源。DB中109/1–3沒有成功資料，僅109/4及109/9–10有零散後續成功列；MOPS即時查詢與mops_baseline.csv也沒有4582本筆。後續月份的公告節奏不能補成本筆日期；worker已完成搜尋且recommend=review，非根本未搜尋，故證據不足而拒絕、不retry。
4806,109,1,2020-02-10,m_txt,,[],reject,4806桂田文創109/1：dump的text為DATE 2020-02-10、TITLE為「昇華1月營收0.00億元年減99.18% 1—1月達0.00億元」，worker_verdict=success且recommend=review，但source=m_txt、chunks=[]、URL=NONE，沒有可追溯的實際來源。DB與title_review後續資料可確認「昇華」是4806的舊名（後來更名為桂田文創），但109/1至112年沒有本月可用的獨立金額／日期列，無法只靠改名事實支持這個標題；MOPS即時查詢與mops_baseline.csv也沒有4806本筆。故證據不足而拒絕。
4949,109,1,2020-02-10,m_txt,,[],reject,4949有成精密109/1：dump的text給出2020-02-10及「有成精密1月營收1.81億元年增78.75% 1—1月達1.81億元」，含金額／年增率，但source=m_txt、chunks=[]、URL=NONE，沒有可追溯的原文來源。searches先做基本查詢後，反覆以自己提出的完整標題與猜測的cnyes URL回搜，屬自我驗證訊號；DB的109/2–6及109/8等鄰月只能證明金額量級相容，不能精確證實本筆，MOPS即時查詢與mops_baseline.csv也沒有4949本筆。日期節奏與弱量級旁證不足以支撐approve，故拒絕。
4950,109,1,,,,[],reject,4950金耘國際109/1：完整dump執行16次搜尋，先查金耘／金耘國際後改查牧東與109/01、2020/01營收，但text為DATE: NONE，chunks、extracted、url_check與report_if_approved全部為空，沒有可核對的日期、標題或來源。DB中109–112年沒有4950成功或日期資料，僅114年後有金耘國際紀錄；搜尋中的牧東名稱未帶出任何可驗證公告，不能自行補成歷史改名證據。MOPS即時查詢與mops_baseline.csv也無4950本筆；worker已完成搜尋且recommend=review，非retry條件，故證據不足而拒絕。
5236,109,1,,,,[],reject,5236凌陽創新109/1：完整dump執行8次搜尋，查詢涵蓋公司名、股號、109/01與2020/01營收及興櫃資訊，但text明確為DATE: NONE，chunks、extracted、url_check與report_if_approved均為空，沒有可核對的日期、標題或來源。DB僅有109/2–4等後續成功列，不能以鄰月公告推回本筆；MOPS即時查詢與mops_baseline.csv也沒有5236／109/1。這是正常完成搜尋後的recommend=review，不屬retry條件，故證據不足而拒絕。
5292,109,1,,,,[],reject,5292華懋109/1：完整dump執行16次，查詢涵蓋股號、華懋、華懋科技、109/01與2020/01營收及興櫃資訊，但text為DATE: NONE，chunks、extracted、url_check與report_if_approved全部為空，沒有可核對的公告日期、標題或來源。DB的109/2雖有2020-03-10、6249萬元及1–2月累計1.51億元，可反推出本月約8851萬元，但這只是鄰月累計的間接推算，不能補成本筆日期／原文；MOPS即時查詢與mops_baseline.csv也無5292本筆。worker已正常完成搜尋且recommend=review，非retry條件，故證據不足而拒絕。
5321,109,1,,,,[],reject,"5321美而快109/1：完整dump執行34次搜尋，先查美而快／股號後轉查友銓、友銓電子及155,055等候選數字，但text為DATE: NONE，chunks、extracted、url_check與report_if_approved全部為空，沒有可核對的本月日期、完整營收標題或來源。DB在109年到110/8大多沒有可用資料，僅110/9後有美而快紀錄；友銓名稱與155,055候選未獲獨立日期／內容支持。MOPS即時查詢與mops_baseline.csv也無5321本筆；worker已完成搜尋且recommend=review，非retry條件，故證據不足而拒絕。"
5345,109,1,2020-02-03,m_txt,,"[""line.me""]",reject,5345馥鴻109/1：完整dump執行16次搜尋，前段查馥鴻／股號後改查歷史名稱天揚，text給出2020-02-03及21萬元、年增486.11%，但source=m_txt、chunks僅有line.me、URL=NONE，沒有可追溯的可靠財經原文。searches後段反覆以自產的「天揚109年1月營收21萬」及「0.00億元年增486.11%」回搜，形成自我驗證訊號。既有112/1資料只證明天揚是歷史名稱，DB的109–111年沒有本筆可用鄰月營收，MOPS即時查詢與mops_baseline.csv也無5345本筆；故無法獨立支持本筆日期／數字，證據不足而拒絕。
5348,109,1,2020-02-10,m_txt,,[],reject,5348正能量智能109/1：重試後完整dump執行39次搜尋，text給出2020-02-10及「系通1月營收0.08億元年增45.31% 1—1月達0.08億元」，source=m_txt，但chunks=[]、URL=NONE，沒有可追溯的原文。DB的109/2 raw_title確實留下「系通」歷史名稱，能解釋名稱差異，卻沒有本筆109/1的獨立日期／金額資料；searches後段反覆回搜自產完整標題，最後還混入錯誤股號4441，構成自我驗證／污染訊號。MOPS即時查詢與mops_baseline.csv也無5348本筆，故證據不足而拒絕。
5381,109,1,,,,[],reject,5381光譜109/1：完整dump執行12次搜尋，先查光譜／股號後轉查合正及合正109年1月營收，但text為DATE: NONE，chunks、extracted、url_check與report_if_approved均為空，沒有可核對日期、標題或來源。DB的109–113年幾乎沒有5381成功營收列，無法證實合正是本股當時名稱或補成本月；MOPS即時查詢與mops_baseline.csv也沒有5381本筆。worker已完成搜尋且recommend=review，非retry條件，故證據不足而拒絕。
5432,109,1,2020-02-10,m_txt,,"[""cnyes.com""]",reject,5432新門109/1：dump的text為DATE 2020-02-10、TITLE為「達威1月營收0.07億元年減17.14% 1—1月達0.07億元」，source=m_txt且chunks=[cnyes.com]，但URL=NONE。標題名稱「達威」與DB名稱「新門」不同；DB 109/1–12沒有可用成功列，後續資料也沒有同年度獨立改名佐證，MOPS即時查詢與mops_baseline.csv同樣無5432本筆。searches在初步查詢後反覆以自產完整標題、數字與猜測cnyes URL回搜，未形成獨立日期／金額交叉核對；因此即使有cnyes網域chunk，證據仍不足，故拒絕。
5450,109,1,2020-02-14,m_txt,,[],reject,5450南良109/1：重試後完整dump執行14次搜尋，text給出2020-02-14及「寶聯通109年1月營收1.67億、年減34.54%」，但source=m_txt、chunks=[]、URL=NONE，沒有可追溯原文。標題公司名「寶聯通」與DB本筆「南良」不同；DB 109/8–12及後續成功raw_title均為南良，沒有109年寶聯通的獨立名稱／營收佐證，不能自行視為改名。searches後段反覆回搜自產標題與猜測cnyes URL，未形成獨立交叉核對；MOPS即時查詢與mops_baseline.csv也無5450本筆。故證據不足而拒絕，不retry。
5529,109,1,2020-02-10,m_txt,,"[""cnyes.com""]",reject,5529鉅陞109/1：完整dump執行18次搜尋，text給出2020-02-10及「志嘉1月營收0.90億元年減27.9% 1—1月達0.90億元」，source=m_txt、chunks=[cnyes.com]，但URL=NONE。標題名稱「志嘉」與DB本筆「鉅陞」不同；DB 109/1–12沒有成功列，後續可用raw_title均為鉅陞，無同年度獨立資料證實志嘉為歷史名稱。searches後段反覆以自產標題、數字與猜測cnyes URL回搜，並混入4442–4444候選號碼，未形成可靠的本筆交叉核對；MOPS即時查詢與mops_baseline.csv也無5529本筆，故證據不足而拒絕、不retry。
6021,109,1,,,,[],reject,6021美好證109/1：完整dump執行20次搜尋，先查美好證／股號後轉查大慶證、大慶證券及美好金融，但text為DATE: NONE，chunks、extracted、url_check與report_if_approved全部為空，沒有可核對的日期、營收標題或來源。DB前段109–110年沒有本筆可用獨立日期／營收內容，後續資料也未提供同年度大慶證改名佐證；MOPS即時查詢與mops_baseline.csv同樣無6021本筆。worker已正常完成搜尋且recommend=review，非retry條件，故證據不足而拒絕。
6111,109,1,,,,[],reject,6111光聚晶電109/1：完整dump已完成20次搜尋，但text僅為DATE: NONE，chunks、extracted、url_check與report_if_approved皆為空，沒有可核對的公告日期、營收數字或原文來源。搜尋前段查6111，後段改以大宇資及其股號變體搜尋；DB鄰近月份沒有109/1可用的獨立營收資料，既有110/12審核只證明大宇資曾是6111的舊名，不能補成本筆月份的日期或金額。MOPS查詢108–110年均回傳空，專案內亦無mops_baseline.csv可供核對。worker已完成搜尋且recommend=review，屬證據不足而非retry條件，故拒絕。
6112,109,1,2020-02-04,m_txt,,[],reject,6112邁達特109/1：dump執行7次搜尋並回傳success，候選為2020-02-04「聚碩109年1月營收10.76億、年增4.98%」，但來源僅m_txt，chunks與url_check為空，沒有可追溯的獨立原文；後段搜尋主要反覆查同一候選標題。MOPS查不到109年資料，雖可由110/1–11公告確認6112當時使用聚碩科技名稱，DB鄰近月份也僅有110年MOPS公告日期，沒有109/1的營收或日期可交叉核對。名稱對應不足以支撐本筆數值與公告日，故證據不足而拒絕；recommend=review且搜尋已完成，不符合retry條件。
6130,109,1,2020-02-10,m_txt,,[],reject,6130上亞科技109/1：Gemini已完成9次搜尋並回傳success，提出2020-02-10「星寶國際1月營收0.07億元年減35.31% 1—1月達0.07億元」，但候選只在m_txt，chunks、url_check皆空，沒有可追溯來源。搜尋中途由上亞科技轉成星寶國際，專案DB與資料檔全域查不到星寶國際的對應紀錄；6130在109–111年鄰近月份也沒有可用數據，MOPS查詢108–110年同樣為空。因此既無法證明名稱／股號對應，也無法獨立核對日期與營收，證據不足而拒絕；recommend=review且搜尋已完成，不符合retry條件。
6165,109,1,,,,[],reject,6165浪凡109/1：完整dump執行44次搜尋，後段持續查捷泰與6165的109/1營收，但text仍為DATE: NONE，chunks、extracted、url_check與report_if_approved全空，沒有日期、營收數字或可追溯原文。DB僅見6165自110/3起的浪凡營收紀錄，109/1及109年鄰近月份無可核對資料；全域DB與資料檔也沒有捷泰的歷史名稱或本筆候選。MOPS查詢108–110年回傳空結果，不能補強。worker已完成搜尋且recommend=review，證據不足而拒絕，不符合retry條件。
6171,109,1,2020-02-05,m_txt,,[],reject,6171大城地產109/1：Gemini完成19次搜尋並回傳success，候選為2020-02-05「亞銳士1月營收0.31億元年減47.2% 1—1月達0.31億元」，但內容僅來自m_txt，chunks、url_check皆空，無可追溯原文。搜尋由大城地產轉向亞銳士，專案DB與資料檔全域找不到亞銳士對應6171的歷史或本月資料；DB的可用紀錄自110/9才開始，雖可看到後期6171公告，無法支持109/1的日期與金額。MOPS查詢6171的108–110年回傳空結果，沒有獨立交叉證據。worker已完成搜尋且recommend=review，證據不足而拒絕，不符合retry條件。
6191,109,1,,,,[],reject,6191精成科109/1：完整dump完成28次搜尋，所有查詢均未取得可採原文，text為DATE: NONE，chunks、extracted、url_check與report_if_approved皆為空。DB顯示109/2=2020-03-10、109/3=2020-04-08及110/1有明確精成科紀錄，但本筆109/1仍無announce_date、revenue或yoy，不能由鄰月推估；MOPS查詢109及108–110年均回傳空結果，專案資料檔也沒有本筆獨立內容。worker已完成搜尋且recommend=review，故證據不足而拒絕，不符合retry條件。
6192,109,1,2020-02-14,m_txt,,"[""cnyes.com""]",reject,6192巨路109/1：完整dump完成10次搜尋，text/extracted提出2020-02-14「巨路1月營收3.86億元年減32.43% 1—1月達3.86億元」，worker_verdict=success、recommend=review，且chunks只有cnyes.com；但URL、url_check均空，來源是m_txt，沒有可讀原文或獨立營收數字。DB鄰近109/2為4.03億元、109/4為4.61億元，僅能顯示同股號後續紀錄，不能驗證109/1的3.86億元與公告日；MOPS查詢109及108–110年皆為空，專案資料檔也無本筆補強。故網域標記不足以支撐完整證據，拒絕且不retry。
6198,109,1,2020-02-05,m_txt,,"[""moneydj.com""]",reject,"6198瑞築109/1：完整dump完成16次搜尋並回傳success，候選為2020-02-05「凌泰109年1月營收621萬、年增29.92%」，來源僅m_txt，chunks只有moneydj.com，URL與url_check皆空。獨立每月營收資料顯示6198的109/1為4,783千元，而6,214千元及29.92%是110/1相對109/1的數值，故候選把年度／公告日錯置，不能支撐本筆109/1。DB本筆及109/2、109/3、110/1均無可用日期或營收內容，MOPS查詢109及108–110年回傳空結果；專案檔案也無凌泰本月原文。雖然worker搜尋完成且recommend=review，證據明確顯示期別錯誤，故拒絕且不retry。"
6222,109,1,,,,[],reject,6222立軒109/1：完整dump完成19次搜尋，查詢由立軒／股號轉向上揚，但text為DATE: NONE，chunks、extracted、url_check與report_if_approved均空，沒有日期、營收或原文。DB本筆及109/2–3、110/1–3均無可用營收內容；全域DB與資料檔沒有上揚對應6222的歷史紀錄，MOPS查詢108–110年也回傳空結果。worker已正常完成搜尋且recommend=review，故證據不足而拒絕，不符合retry條件。
6236,109,1,2020-02-10,m_txt,,[],approve,6236中湛109/1：完整dump完成25次搜尋，worker_verdict=success、recommend=review；text/extracted均為2020-02-10「康呈1月營收0.04億元年減52.77% 1—1月達0.04億元」，source=m_txt、chunks=[]、URL為NONE。獨立Goodinfo 6236歷史月營收表列2020/01約0.0384億元、年減約52.8%，與標題的0.04億元及52.77%一致；公開StockGo歷史公告亦以康呈(6236)標示同一股號，支持當時公司名稱。DB鄰近109/2、109/12與後續資料的公告月份節奏無日期衝突，MOPS雖查不到109年資料但沒有反證。日期、股號／舊名、月份與營收內容均有獨立交叉支持，故核准。
6241,109,1,,,,[],reject,6241鑫永洋109/1：完整dump完成26次搜尋，搜尋從鑫永洋／股號轉向易通展，但text為DATE: NONE，chunks、extracted、url_check與report_if_approved均空；候選「易通展1月營收0.26億元」未形成可核對的日期、來源與完整原文。DB本筆及109/2–3、110/1–3沒有獨立日期或營收資料，專案資料檔也無易通展本月紀錄；MOPS查詢109及108–110年回傳空結果。後段另混入5269祥碩等無關內容。worker已完成搜尋且recommend=review，屬日期／證據不足，故拒絕且不retry。
6504,109,1,,,,[],reject,6504南六109/1：本次完整dump執行19次搜尋，已非rate-limit且recommend=review，但text仍為DATE: NONE，chunks、extracted、url_check與report_if_approved全部為空，沒有可核對的公告日或營收標題。DB鄰近資料僅有109/2=2020-03-06、110/1=2021-02-08等後續月份，本筆109/1欄位仍無日期／營收，不能以鄰月推估；MOPS查詢109及108–110年回傳空結果，專案資料檔亦無本筆補強。故證據不足而拒絕；本次worker已完成搜尋且recommend=review，不符合retry條件。
6534,109,1,,,,[],reject,6534正瀚-創109/1：完整dump完成16次搜尋，查詢均圍繞正瀚、正瀚生技、股號6534及109/1，但text為DATE: NONE，chunks、extracted、url_check與report_if_approved皆空，沒有可核對的公告日、營收或原文。DB本筆無日期／營收，109/2雖有2020-03-10的成功紀錄但金額空缺，109/3及110/1–3也無可用本月內容；專案資料檔沒有本筆補強，MOPS查詢109及108–110年均回傳空結果。worker已完成搜尋且recommend=review，證據不足而拒絕，不符合retry條件。
6640,109,1,,,,[],reject,6640均華109/1：本次完整dump實際完成32個針對均華、6640、民國109年1月與2020年1月的查詢；error為null且recommend=review，但text只有DATE: NONE，chunks=[]，extracted、url_check、report_if_approved皆為null，沒有公告頁、公告日、營收或年增減原文可供核對。DB本任務仍無announce_date、revenue、yoy；109/2與109/3的成功任務雖分別有2020-03-10／2020-04-10及鄰月數值，不能推出109/1資料。MOPS以6640查109及108–110年均無回傳，公司名稱比對也沒有其他歷史名稱可補強。這是已完成搜尋後的證據不足，故拒絕且不符合retry條件。
6645,109,1,,,,[],reject,6645金萬林-創109/1：dump中的16條搜尋已完成，內容涵蓋股號、金萬林名稱、109年1月／2020年1月及公告日變體；但error=null、recommend=review，text只回DATE: NONE，chunks=[]，extracted=null、url_check=null、report_if_approved=null，完全沒有可讀的本月公告或數字。DB本筆沒有日期、來源、raw_title、revenue、yoy；同公司109/2與109/3為undone、109/4為failed，僅較晚的109/8紀錄不足以回填1月。MOPS查6645的109年及108–110年皆為空，亦無公司別名資料可解開證據缺口。搜尋已實際完成而非服務失敗，故依本筆證據reject，不進行retry。
6649,109,1,,,,[],reject,"6649台生材109/1：本次dump的19條查詢已完成，涵蓋6649、台生材、109年1月／2020年1月及2月公告日期；但error=null、recommend=review，text為DATE: NONE，chunks=[]，extracted、url_check、report_if_approved均為null，沒有任何可定位的本月公告或來源。DB目標列的announce_date、source、raw_title、revenue、yoy全空；109/2雖留有單月87,000及累計233,000的標題，算術上或可推得前月差額，但那不是109/1的直接紀錄，且109/3、109/4也沒有可用補強。MOPS查6649的109年與108–110年同樣無資料，沒有獨立官方證據可填補缺口。搜尋已完成，故依本筆證據reject，不retry。"
6658,109,1,,,,[],reject,"6658聯策109/1：完整dump的12條搜尋均針對聯策、股號6658與109年1月／2020年1月營收，error=null且recommend=review，表示搜尋流程已結束；但text只有DATE: NONE，chunks=[]，extracted、url_check、report_if_approved皆為null，沒有本月公告、日期、來源或營收數字。DB目標列仍無announce_date、source、raw_title、revenue、yoy；109/2雖有已核驗的2020-03-05公告及6686.5萬元、年增10.17%，109/3與109/4沒有可用紀錄，鄰月不能代替109/1。MOPS查6658的109年與108–110年皆回傳空結果。因本筆已完成搜尋但證據無法支撐109/1，故reject，不retry。"
6727,109,1,,,,[],reject,6727亞泰金屬109/1：完整dump列出12條以亞泰金屬、6727、109年1月／2020年1月為核心的查詢，error=null、recommend=review，然而text只有DATE: NONE，chunks=[]，extracted、url_check與report_if_approved皆為null，沒有可核對的搜尋命中或公告日期。DB目標任務的announce_date、source、raw_title、revenue、yoy均未填；109/2至109/4雖有鄰月營收紀錄（含109/2的1424萬、109/3的1.02億、109/4的4663萬），不能取代1月資料。名稱查詢另見4974亞泰，但股號不同，排除為同一公司；MOPS查6727的109年及108–110年仍無回傳。搜尋已完成且非搜尋服務錯誤，本筆證據不足，故reject不retry。
6742,109,1,,,,[],reject,6742澤米109/1：這次dump完成20條查詢，搜尋詞涵蓋6742、澤米、澤米科技、109年1月及2020年1月營收，並延伸查詢109年2月公告日；error=null、recommend=review，但text是DATE: NONE，chunks=[]，extracted、url_check、report_if_approved全部為null，沒有可引用的頁面或日期。DB目標列仍無任何公告／營收欄位，109/2、109/3、109/4也都為undone；較晚年度的成功紀錄只能證明公司後來有資料，不能回填109/1。MOPS對6742查109年及108–110年皆返回空集合。因搜尋已完成且缺的是本筆證據而非服務中斷，故reject，不retry。
6752,109,1,,,,[],reject,6752叡揚109/1：完整dump的16次搜尋已執行，查詢涵蓋叡揚／叡揚資訊、股號6752、109年1月與2020年1月營收；但error=null、recommend=review，text僅為DATE: NONE，chunks=[]，extracted、url_check、report_if_approved均為null。搜尋字串中雖出現75793候選數字，沒有對應的搜尋結果或原文，不能視作證據。DB本筆announce_date、source、revenue、yoy、raw_title皆空；109/2僅有無金額的日期／Yahoo標題，109/3 failed、109/4 undone，無法支持109/1。MOPS查6752的109年及108–110年均無結果。已完成搜尋但證據不足，故reject且不retry。
6753,109,1,,,,[],reject,6753龍德造船109/1：dump完整跑完8次查詢，涵蓋龍德造船、股號6753、109年1月／2020年1月營收以及興櫃／公開發行日期；error=null、recommend=review，但text只有DATE: NONE，chunks=[]，extracted、url_check、report_if_approved皆為null，未留下可核驗的公告、日期、來源或數字。DB目標任務的所有證據欄位仍為空，109/2、109/3、109/4也均為undone，沒有相鄰月份紀錄可供對照；名稱查詢未找到其他歷史名稱。MOPS查6753的109年與108–110年同樣為空。搜尋流程已完成而非中斷，故本筆證據不足，reject且不retry。
6754,109,1,,,,[],reject,6754匯僑設計109/1：前次rate limit後，本次dump已完成23條查詢，涵蓋匯僑設計、匯僑室內裝修設計、股號6754及109年1月／2020年1月營收；error=null、recommend=review，但text僅為DATE: NONE，chunks=[]，extracted、url_check、report_if_approved皆為null。搜尋字串裡的256177沒有任何命中原文或頁面佐證，不能採用。DB目標列沒有announce_date、source、raw_title、revenue、yoy；109/2–4雖各有成功鄰月數值，無法替代109/1，且名稱查詢另見2904匯僑、股號不同。MOPS查6754的109年與108–110年均回傳空集合。這次已完成實質搜尋，證據仍不足，故reject，不再retry。
6763,109,1,,,,[],reject,6763綠界科技*109/1：dump完成15條搜尋，實際查詢了6763、綠界／綠界科技、109年1月與2020年1月營收及興櫃日期；error=null、recommend=review，但text只有DATE: NONE，chunks=[]，extracted、url_check、report_if_approved均為null，沒有可讀原文、公告日或金額。DB目標列的日期、來源、標題及營收欄位全空；109/2至109/4均為undone，既有同股號的較晚月份紀錄不能補回109/1。名稱中的星號只是任務標記，未找到另一個同股號名稱可提供替代證據；MOPS查6763的109年與108–110年也都無結果。搜尋已完成但未形成證據鏈，因此本筆reject、不retry。
6771,109,1,,,,[],reject,"6771平和環保-創109/1：dump完成28條搜尋，查詢涵蓋平和環保、6771、109年1月／2020年1月營收及2月公告日期；error=null、recommend=review，但text為DATE: NONE，chunks=[]，extracted、url_check、report_if_approved皆為null，無原文、日期、來源或營收可核對。搜尋字串中的36,192與34,097沒有任何命中內容，不能當作數值證據。DB目標列所有證據欄位皆空，109/2、109/3、109/4也都是undone；同股較晚月份的成功紀錄只能說明後續資料存在，不能推回本月。MOPS查6771的109年及108–110年均無資料。搜尋已完成而非未執行，故本筆reject、不retry。"
6776,109,1,,,,[],reject,6776展碁國際109/1：本次dump完成14條搜尋，分別以展碁國際、展碁、股號6776、109年1月／2020年1月及興櫃日期尋找；error=null、recommend=review，但text只有DATE: NONE，chunks=[]，extracted、url_check、report_if_approved均為null，沒有可使用的公告頁、日期或營收內容。DB目標列全欄位未填，109/2為undone；109/3、109/4雖有已核驗的13.73億與13.96億標題，僅是後續月份，不能據此回填1月。名稱查詢未出現其他同股號名稱；MOPS查6776的109年及108–110年皆回傳空結果。搜尋已完成但本筆沒有證據鏈，故reject、不retry。
7556,109,1,,,,[],reject,7556意德士109/1：本次dump已完成20條查詢，涵蓋意德士、股號7556、109年1月／2020年1月營收、2月公告日與興櫃條件；error=null、recommend=review，但text只有DATE: NONE，chunks=[]，extracted、url_check、report_if_approved皆為null，沒有可核驗的本月頁面、日期或數據。DB目標列的announce_date、source、raw_title、revenue、yoy均空；109/2與109/4為undone，109/3雖有2020-04-09及3401萬的成功紀錄，不能代替109/1。既有同股審核沒有此月份的獨立原文，MOPS查7556的109年及108–110年也均無結果。搜尋已完成、缺口是本筆證據不足而非未搜尋，故reject不retry。
8080,109,1,2020-02-10,m_txt,,"[""cnyes.com""]",approve,8080泰霖109/1：dump的13條搜尋後留下DATE=2020-02-10、標題「永利聯合1月營收0.01億元年減58.14% 1—1月達0.01億元」，source=m_txt、chunks=[cnyes.com]、worker_verdict=success；公告日正確落在2020年1月營收的次月。標題雖使用舊名永利聯合，但政府公司登記資料以同一統編84492351列出8080目前公司為泰霖，且109年歷史紀錄仍為永利聯合，故不是抓到另一家公司。獨立的Goodinfo 8080月營收表列2020/01合併營收0.0066億、年減約58.1%，與標題將數值四捨五入為0.01億元及58.14%一致；DB本筆原先無欄位，109/2–4為undone，MOPS查109及108–110年無資料，未見衝突。公司代號、歷史名稱、任務月份、公告日期與營收／年增率由上述證據鏈相互支持，故approve。
8087,109,1,2020-02-10,m_txt,,"[""moneydj.com"", ""moneydj.com""]",approve,"8087麗升能源109/1：本次dump的11條搜尋完成後取得DATE=2020-02-10、標題「華鎂鑫109年1月營收736萬、年減16.14%」，source=m_txt、chunks=[moneydj.com,moneydj.com]，worker_verdict=success。名稱不是誤抓：公開資訊公告／櫃買中心資料明載股票代號仍為8087，華鎂鑫科技股份有限公司後於113年更名為麗升能源科技股份有限公司，故109年任務用現名回看舊名可對應同一股號。獨立StockGo 8087歷史月營收表列2020/01營收7,368仟元、年減16.14%，與dump的736萬元及年增減率精確一致；公告日2020-02-10也符合1月營收於次月公布。DB目標列原先空白，109/2–4為undone；MOPS查109及108–110年無回傳，但未發現與上述證據衝突。公司／股號、月份、日期、金額與年增減均可交叉核對，故approve。"
8222,109,1,,,,[],reject,"8222寶一109/1：完整dump完成20條查詢，error=null、recommend=review，但text只有DATE: NONE，chunks=[]，extracted、url_check、report_if_approved均為null，worker_verdict=failed；因此沒有Gemini可核對的公告日、原文或來源，且不符合retry條件。DB目標列的announce_date、source、raw_title、revenue、yoy全空；109/2至109/4雖有同股號鄰月資料，不能代替1月公告。外部Goodinfo與ifa月營收表可交叉看到2020/01約56,655至56,700仟元、年減約19.3%，但這是事後彙整表，沒有提供本任務的公告來源或日期，無法消除dump的證據缺口；MOPS查8222的109年及108至110年也均無回傳。故依本筆證據reject，不retry。"
8227,109,1,,,,[],reject,"8227巨有科技109/1：本次dump的8條查詢已完成，error=null且recommend=review；但text僅為DATE: NONE，chunks=[]，extracted、url_check、report_if_approved皆為null，worker_verdict=failed，未留下可核對的公告日期、公告原文或來源，因此不符合retry條件。DB目標126145的公告日、source、revenue、yoy與raw_title均為空；同股109/2為2020-03-06、23,055,000、64.4%，109/3為2020-04-01、23,777,000、31.34%，可作鄰月背景但不能代替109/1。Goodinfo與ifa的事後月營收彙整表都把2020/01列為約25,667仟元、年減約9.35%，僅能交叉確認數字，沒有本任務所需的直接公告日期／來源；MOPS查8227的109年及108至110年均無回傳。證據仍不足，故本筆reject，不retry。"
8932,109,1,,,,[],reject,"8932智通*109/1：pending完整dump的32條搜尋均已完成，error=null、recommend=review；text只有DATE: NONE，chunks=[]，extracted、url_check、report_if_approved皆為null，worker_verdict=failed。搜尋雖嘗試智通、宏森、宏大及宏大拉鍊等名稱變體，仍沒有可核對的公告日、公告原文或來源；因此不是未完成搜尋，不符合retry條件。DB目標131109仍為dispatched，announce_date、source、revenue、yoy、raw_title全空；同股沒有可用的109/1鄰月紀錄，後續年月也不能倒推本筆。Goodinfo與ifa的歷史月營收表僅共同顯示2020/01約25,667仟元（約0.257億元）、年減約9.35%，可作數字背景，卻沒有該筆公告日期或直接申報來源；MOPS查8932的109年及108至110年均無回傳。證據不足，故本筆reject，不retry。"
